reference_hotel_id,reference_room_id,reference_room_name,reference_processed_name,supplier_room_id,supplier_room_name,supplier_processed_name,text_similarity
13566779,1142006292,"Classic Double Room, 1 Double Bed, Non Smoking",classic double room 1 double bed non smoking,213004299,"Classic Room, 1 Double Bed, Non Smoking",classic room 1 double bed non smoking,0.97
13682021,1142098547,Family Room (Family  Room),family room family room,229523978,Family Room,family room,0.96
13485888,1142741035,"Suite, 2 Bedrooms, Balcony",suite 2 bedroom balcony,200906430,"Suite, 1 Bedroom, Balcony",suite 1 bedroom balcony,0.97
13894008,1143520010,"Standard Quadruple Room, Terrace",standard quadruple room terrace,201227480,"Quadruple Room, Terrace",quadruple room terrace,0.97
13896580,1143562674,Double Room (Charmed),double room charmed,218433421,Double Room (Charm),double room charm,0.96
13561505,1141998409,"Japanese Style Room for 2 People, Shared Bathroom",japanese style room 2 person shared bathroom,202432071,Japanese Style Room for 4 People (Shared Bathroom),japanese style room 4 person shared bathroom,0.96
13617123,1142328697,"Economy Quadruple Room, Shared Bathroom (301)",economy quadruple room shared bathroom 301,201158562,Economy Quadruple Room (Shared Bathroom),economy quadruple room shared bathroom,0.96
13941672,1143600448,"Standard Shared Dormitory, Mixed Dorm, Non Smoking",standard shared dormitory mixed dormitory non smoking,201053936,"Shared Dormitory, Mixed Dorm, Non Smoking",shared dormitory mixed dormitory non smoking,0.98
13700959,1142125277,"Single Room, 1 Queen Bed, Smoking",single room 1 queen bed smoking,230702201,"Room, 1 Queen Bed, Smoking",room 1 queen bed smoking,0.96
13822493,1143392862,"Premium Room, 2 Double Beds, Balcony, Partial Ocean View",premium room 2 double bed balcony partial ocean view,210902260,"Room, 2 Double Beds, Partial Ocean View (Balcony)",room 2 double bed partial ocean view balcony,0.96
13688119,1142384984,"Basic Single Room, 1 Queen Bed",basic single room 1 queen bed,321511353,"Single Room, 1 Queen Bed",single room 1 queen bed,0.96
13622511,1142579225,"Comfort Suite, 1 Bedroom",comfort suite 1 bedroom,202146781,"Comfort Suite, 2 Bedrooms",comfort suite 2 bedroom,0.97
13845413,1143480633,"Luxury Villa, 3 Bedrooms, Private Pool",luxury villa 3 bedroom private pool,201054159,"Villa, 3 Bedrooms, Private Pool",villa 3 bedroom private pool,0.98
13902975,1143548630,"Family Apartment, 2 Bedrooms, Partial Ocean View",family apartment 2 bedroom partial ocean view,201193706,"Family Apartment, 1 Bedroom, Partial Ocean View",family apartment 1 bedroom partial ocean view,0.98
7843650,784365009,Bed in 4-Bed Female Dormitory Room,bed 4bed female dormitory room,218401528,Bed in 6-Bed Female Dormitory Room,bed 6bed female dormitory room,0.97
13439837,1142429626,"Classic Apartment, 1 Bedroom, Balcony, Sea View",classic apartment 1 bedroom balcony sea view,201507458,"Classic Apartment, 2 Bedrooms, Balcony, Sea View",classic apartment 2 bedroom balcony sea view,0.98
13612555,1142052004,Ocean View 3 Bedroom Apartment,ocean view 3 bedroom apartment,314192200,"Apartment, 3 Bedrooms, Ocean View",apartment 3 bedroom ocean view,0.98
13579556,1142544291,Deluxe Room (Queen),deluxe room queen,200220838,Deluxe Queen Room,deluxe queen room,0.97
13883969,1143490813,"Comfort Apartment, 2 Bedrooms, City View",comfort apartment 2 bedroom city view,201341448,"Comfort Apartment, 1 Bedroom, City View",comfort apartment 1 bedroom city view,0.98
13534290,1142257415,"Honeymoon Double Room, 1 King Bed",honeymoon double room 1 king bed,217500716,"Honeymoon Double Room, 1 Queen Bed",honeymoon double room 1 queen bed,0.97
13506419,1142491941,Comfort Quadruple Room (no.4),comfort quadruple room no4,218400743,Comfort Quadruple Room,comfort quadruple room,0.96
13572897,1142832803,"Triple Room, 3 Twin Beds, Non Smoking",triple room 3 twin bed non smoking,213634377,"Room, 3 Twin Beds, Non Smoking (Triple)",room 3 twin bed non smoking triple,0.98
13946147,1143348309,"Deluxe Suite, 1 Queen Bed with Sofa bed",deluxe suite 1 queen bed sofa bed,217243709,"Deluxe Suite, 1 King Bed with Sofa bed",deluxe suite 1 king bed sofa bed,0.98
13806989,1143366864,"Standard Double Room, 1 Bedroom, Ocean View",standard double room 1 bedroom ocean view,201598460,"Exclusive Double Room, 1 Bedroom, Ocean View",exclusive double room 1 bedroom ocean view,0.98
13831256,1143405330,"Room, 2 Twin Beds, Sea View",room 2 twin bed sea view,314068998,"Twin Room, 2 Twin Beds, Sea View",twin room 2 twin bed sea view,0.97
13826072,1143407180,"Standard Room, 1 King Bed, River View",standard room 1 king bed river view,201030386,"Room, 1 King Bed, River View",room 1 king bed river view,0.96
13830058,1143422082,"Standard Double or Twin Room, 1 Queen Bed",standard double twin room 1 queen bed,200331715,"Superior Double or Twin Room, 1 Queen Bed",superior double twin room 1 queen bed,0.96
13940386,1143630604,"Standard Shared Dormitory, Mixed Dorm (Bed in 6-Bed Dormitory)",standard shared dormitory mixed dormitory bed 6bed dormitory,201112812,"Shared Dormitory, Mixed Dorm (6 Bed)",shared dormitory mixed dormitory 6 bed,0.96
13483011,1142192481,"Basic Single Room, 1 Twin Bed, Non Smoking",basic single room 1 twin bed non smoking,200244937,"Single Room, 1 Twin Bed, Non Smoking",single room 1 twin bed non smoking,0.97
13497926,1142749873,Deluxe Cabin (Twin),deluxe cabin twin,201416945,Deluxe Cabin (Double or Twin),deluxe cabin double twin,0.97
13941649,1143597643,"Standard Twin Room, Balcony",standard twin room balcony,201015560,"Standard Double or Twin Room, Balcony",standard double twin room balcony,0.98
13622220,1142029082,Deluxe Ondol,deluxe ondol,201141429,Deluxe Ondol (15),deluxe ondol 15,0.96
13946614,1143635945,"Deluxe Twin Room, Accessible, Sea View",deluxe twin room accessible sea view,201357378,"Deluxe Twin Room, Sea View",deluxe twin room sea view,0.98
13642046,1142889058,"Room, 2 Twin Beds, Private Bathroom",room 2 twin bed private bathroom,200905085,"Twin Room, 2 Twin Beds, Private Bathroom",twin room 2 twin bed private bathroom,0.98
6045913,604591302,Deluxe Double Studio,deluxe double studio,201011271,Deluxe Studio Double,deluxe studio double,0.97
468653,46865309,Double Room with Panoramic Sea View,double room panoramic sea view,314014393,"Panoramic Double Room, Sea View",panoramic double room sea view,0.98
13906141,1143552260,"Apartment, 1 Bedroom, Sea View (for 3)",apartment 1 bedroom sea view 3,201391775,"Apartment, 3 Bedrooms, Sea View",apartment 3 bedroom sea view,0.96
13512684,1142481279,"Deluxe Studio Suite, Sea View",deluxe studio suite sea view,200910830,"Deluxe Studio, Sea View",deluxe studio sea view,0.96
13554733,1142245220,"Japanese Style Room, 8 tatami",japanese style room 8 tatami,201138781,Standard Japanese Type Room (8 Tatami),standard japanese type room 8 tatami,0.96
9366098,936609813,Family Family Room,family family room,229523978,Family Room,family room,0.98
13686864,1142930379,"Deluxe Room, 1 Double Bed, Non Smoking, Garden View",deluxe room 1 double bed non smoking garden view,220539356,"Deluxe Double Room, 1 King Bed, Non Smoking, Garden View",deluxe double room 1 king bed non smoking garden view,0.97
13831256,1143405299,"Room, 2 Twin Beds, Garden View",room 2 twin bed garden view,200890340,"Standard Room, 2 Twin Beds, Garden View",standard room 2 twin bed garden view,0.96
13540993,1142791586,"Superior Double or Twin Room, Jetted Tub",superior double twin room jetted tub,201348263,"Superior Double Room, Jetted Tub",superior double room jetted tub,0.96
13447685,1142708810,"Basic Room, 1 Twin Bed",basic room 1 twin bed,219019447,"Basic Room, 2 Twin Beds",basic room 2 twin bed,0.98
13801793,1143351880,bed in 4 bed Dorm,bed 4 bed dormitory,218769397,Bed in 4 Bed Dormitory Room,bed 4 bed dormitory room,0.98
13597783,1142047122,"Deluxe Room, 1 King Bed (Grand)",deluxe room 1 king bed grand,218428718,"Deluxe Room, 1 King Bed (Grand Deluxe)",deluxe room 1 king bed grand deluxe,0.98
13460810,1141909878,"Executive Triple Room, Multiple Beds, Non Smoking, Refrigerator",executive triple room multiple bed non smoking refrigerator,218161268,"Standard Triple Room, Multiple Beds, Non Smoking, Refrigerator",standard triple room multiple bed non smoking refrigerator,0.96
13620286,1142332856,"Double Room, 2 Bedrooms",double room 2 bedroom,210028673,"Double Room, 1 Bedroom",double room 1 bedroom,0.88
13807073,1143366603,"Double or Twin Room, Ensuite",double twin room ensuite,202303525,"Deluxe Double or Twin Room, Ensuite",deluxe double twin room ensuite,0.97
13713408,1142405836,Poolside Room,poolside room,201150765,"Room, Poolside",room poolside,0.98
13845482,1143468414,"Luxury Villa, 6 Bedrooms, Sea View",luxury villa 6 bedroom sea view,201019465,"Luxury Villa, 5 Bedrooms, Ocean View",luxury villa 5 bedroom ocean view,0.86
13947337,1143643126,"Luxury Villa, 1 Bedroom, Ocean View",luxury villa 1 bedroom ocean view,201019580,"Luxury Villa, 4 Bedrooms, Ocean View",luxury villa 4 bedroom ocean view,0.86
13610231,1142866096,"Superior Suite, 1 Queen Bed, Non Smoking",superior suite 1 queen bed non smoking,200695195,"Standard Suite, 1 Queen Bed, Non Smoking",standard suite 1 queen bed non smoking,0.96
13591587,1142290600,"Basic Quadruple Room, Private Bathroom",basic quadruple room private bathroom,201376801,"Quadruple Room, Private Bathroom",quadruple room private bathroom,0.98
13842422,1143463824,"Villa, 3 Bedrooms, Private Pool, Pool View",villa 3 bedroom private pool pool view,201054159,"Villa, 3 Bedrooms, Private Pool",villa 3 bedroom private pool,0.97
13831055,1143426784,"Standard Double Room, Non Smoking, City View",standard double room non smoking city view,202212343,"Double Room, Non Smoking, City View",double room non smoking city view,0.97
13707456,1142948574,Ocean View Villa,ocean view villa,201359080,Sea View Villa,sea view villa,0.96
13597439,1142034586,"Luxury House, 3 Bedrooms, Lake View",luxury house 3 bedroom lake view,201356623,"House, 3 Bedrooms, Lake View",house 3 bedroom lake view,0.96
13829156,1143428412,"Luxury Suite, Sea View (Outdoor Hot Tub)",luxury suite sea view outdoor hot tub,316302390,Luxury Suite with Outdoor Hot Tub,luxury suite outdoor hot tub,0.96
13459900,1142444360,Standard Twin Room (Private Bathroom Opposite Room),standard twin room private bathroom opposite room,201778117,"Standard Twin Room, Private Bathroom",standard twin room private bathroom,0.97
13685494,1142382971,One Bedroom Apartment Poolside,one bedroom apartment poolside,201933091,"Apartment, 1 Bedroom, Poolside",apartment 1 bedroom poolside,0.97
13459075,1142444911,Bed in 4 Beds Dorm,bed 4 bed dormitory,218769397,Bed in 4 Bed Dormitory Room,bed 4 bed dormitory room,0.98
13915964,1143570155,"Shared Dormitory, Shared Bathroom (6)",shared dormitory shared bathroom 6,200938483,"Shared Dormitory, Shared Bathroom",shared dormitory shared bathroom,0.97
13810568,1143371316,Chalet #1 - 2 Bedrooms,chalet 1 2 bedroom,201254756,"Chalet, 2 Bedrooms",chalet 2 bedroom,0.97
13654591,1142356786,"Villa, 5 Bedrooms, Private Pool, Sea View",villa 5 bedroom private pool sea view,200900037,"Luxury Villa, 4 Bedrooms, Private Pool, Sea View",luxury villa 4 bedroom private pool sea view,0.87
1510179,151017909,Bed in 4-Bed Mixed Dormitory Room,bed 4bed mixed dormitory room,218401526,Bed in 6-Bed Mixed Dormitory Room,bed 6bed mixed dormitory room,0.88
13576940,1142292199,Standard Twin beds +1 Single bed,standard twin bed 1 single bed,201143236,"Standard Single Room, 1 Twin Bed",standard single room 1 twin bed,0.96
13449113,1142167118,"Quadruple Room, Private Bathroom (External)",quadruple room private bathroom external,201376801,"Quadruple Room, Private Bathroom",quadruple room private bathroom,0.96
13944654,1143624193,Bed in 8-Bed Mixed Shared Dormitory,bed 8bed mixed shared dormitory,201627609,Shared Dormitory (1 Bed in 8-Bed Mixed Dormitory),shared dormitory 1 bed 8bed mixed dormitory,0.96
13900387,1143535507,"Penthouse, 2 Bedrooms, Ocean View",penthouse 2 bedroom ocean view,201246242,"Luxury Penthouse, 2 Bedrooms, Ocean View",luxury penthouse 2 bedroom ocean view,0.98
13526790,1141966009,Standard Room (Ondol),standard room ondol,200903362,Standard Ondol Room,standard ondol room,0.98
13542032,1142521019,"Basic Room, Courtyard View",basic room courtyard view,201268628,"Standard Room, Courtyard View",standard room courtyard view,0.96
13470513,1142454444,"House, 4 Bedrooms, 2 Bathrooms",house 4 bedroom 2 bathrooms,202068292,"House, 2 Bedrooms (3 bathrooms )",house 2 bedroom 3 bathrooms,0.86
13831852,1143430418,"Basic Single Room, 1 King Bed",basic single room 1 king bed,200916995,"Single Room, 1 King Bed",single room 1 king bed,0.96
13434989,1142426070,Room (Standard Room A),room standard room,201917987,Standard Room,standard room,0.96
13916250,1143583965,"Quadruple Room, City View (2)",quadruple room city view 2,201321382,"Quadruple Room, City View",quadruple room city view,0.97
4154758,415475814,Triple Room with Private External Bathroom,triple room private external bathroom,201041229,Standard Triple Room (Private External Bathroom),standard triple room private external bathroom,0.97
13903360,1143540029,"Deluxe Studio, 1 Double Bed, Kitchenette",deluxe studio 1 double bed kitchenette,314075242,"Studio Suite, 2 Double Beds, Kitchenette",studio suite 2 double bed kitchenette,0.96
13565704,1142004491,Standard Double Room - Attic,standard double room attic,201950343,Double Room (Attic),double room attic,0.96
13823944,1143426672,"Standard Double Room Single Use, Pool View",standard double room single use pool view,314087807,"Standard Double Room, Pool View",standard double room pool view,0.96
13471103,1141911857,"Luxury Room, 1 Queen Bed with Sofa bed",luxury room 1 queen bed sofa bed,217529644,"Luxury Room, 1 King Bed with Sofa bed",luxury room 1 king bed sofa bed,0.97
13708373,1142953372,"Room, 1 Queen Bed, Accessible, Non Smoking (Bathtub w/ Grab Bars)",room 1 queen bed accessible non smoking bathtub w grab bars,201351253,"Room, 1 Queen Bed, Accessible, Non Smoking (Mobility, Bathtub with Grab Bars)",room 1 queen bed accessible non smoking mobility bathtub grab bars,0.96
13489059,1142201547,"Premium Room, 2 Twin Beds, Business Lounge Access",premium room 2 twin bed business lounge access,201203710,"Luxury Room, 2 Twin Beds, Business Lounge Access",luxury room 2 twin bed business lounge access,0.96
13801608,1143350455,"Deluxe Room, 1 King Bed, Balcony",deluxe room 1 king bed balcony,314017798,"Deluxe Room, 1 King Bed, Balcony, View (Deluxe)",deluxe room 1 king bed balcony view deluxe,0.98
3240351,324035101,Deluxe Bungalow with Garden View,deluxe bungalow garden view,201104904,Deluxe Garden View Bungalow,deluxe garden view bungalow,0.98
13653702,1142466720,"Room, 1 Twin Bed, Non Smoking",room 1 twin bed non smoking,201233906,"Room, 2 Twin Beds, Non Smoking",room 2 twin bed non smoking,0.88
4567128,456712801,Loft Deluxe,loft deluxe,201728606,Deluxe Loft,deluxe loft,0.98
13486118,1142213131,"Condo, 2 Bedrooms, Balcony, Ocean View (636)",condo 2 bedroom balcony ocean view 636,200997407,"Condo, 2 Bedrooms, Balcony, Ocean View",condo 2 bedroom balcony ocean view,0.97
13579808,1142269258,Room (Standard room),room standard room,201917987,Standard Room,standard room,0.96
13942142,1143616471,Shared Dormitory (1 bed in a 4-Bed Dormitory Room),shared dormitory 1 bed 4bed dormitory room,201619408,Shared Dormitory (Bed in 6-Bed Dormitory),shared dormitory bed 6bed dormitory,0.86
13678883,1142093797,"Executive Twin Room, 2 Twin Beds",executive twin room 2 twin bed,213015296,"Executive Room, 2 Twin Beds",executive room 2 twin bed,0.96
5755710,575571001,King Room with Balcony,king room balcony,201150856,King room with balcony 11,king room balcony 11,0.96
13433966,1142153246,"Standard Room, 1 Bedroom, Non Smoking, Kitchenette",standard room 1 bedroom non smoking kitchenette,200917316,"Standard Single Room, 1 Bedroom, Smoking, Kitchenette",standard single room 1 bedroom smoking kitchenette,0.96
13622905,1142311643,"Deluxe Suite, Accessible",deluxe suite accessible,219033562,Deluxe Suite,deluxe suite,0.96
13712168,1142404901,Grand Double or Twin Room,grand double twin room,201230701,Grand Twin Room,grand twin room,0.96
13845856,1143468952,"Villa, 5 Bedrooms, Private Pool",villa 5 bedroom private pool,201225151,"Villa, 4 Bedrooms, Private Pool",villa 4 bedroom private pool,0.88
13639766,1142339791,"Luxury Villa, 2 Bedrooms, Kitchen, Garden Area",luxury villa 2 bedroom kitchen garden area,200984575,"Exclusive Villa, 2 Bedrooms, Kitchen, Garden Area",exclusive villa 2 bedroom kitchen garden area,0.98
13486118,1142213150,"Condo, 2 Bedrooms, Balcony, Ocean View (1236)",condo 2 bedroom balcony ocean view 1236,200997407,"Condo, 2 Bedrooms, Balcony, Ocean View",condo 2 bedroom balcony ocean view,0.96
13679157,1142904141,1 bed in 4-bed female dormitory room,1 bed 4bed female dormitory room,201308198,1 bed in 8-bed female dormitory room,1 bed 8bed female dormitory room,0.86
13852425,1143481600,"Deluxe Villa, 5 Bedrooms, Private Pool",deluxe villa 5 bedroom private pool,201225151,"Villa, 4 Bedrooms, Private Pool",villa 4 bedroom private pool,0.86
13680343,1142637375,"Deluxe Room, 1 Queen Bed, Accessible, Smoking",deluxe room 1 queen bed accessible smoking,200635137,"Deluxe Room, 1 Queen Bed, Accessible, Non Smoking",deluxe room 1 queen bed accessible non smoking,0.98
13902975,1143548672,"Apartment, 2 Bedrooms, Partial Ocean View",apartment 2 bedroom partial ocean view,201148425,"Apartment, 2 Bedrooms, Ocean View",apartment 2 bedroom ocean view,0.98
13842639,1143464145,3 Bedrooms Villa,3 bedroom villa,200976401,"Villa, 3 Bedrooms",villa 3 bedroom,0.97
13851153,1143477001,"Standard Villa, 2 Bedrooms, Non Smoking, Pool View",standard villa 2 bedroom non smoking pool view,401924,"Standard Villa, 1 Bedroom, Non Smoking, Pool View",standard villa 1 bedroom non smoking pool view,0.98
460929,46092904,Studio with Double Bed,studio double bed,144031,"Studio, 2 Double Beds",studio 2 double bed,0.98
13709469,1142674292,"Executive Single Room, 1 Large Twin Bed",executive single room 1 large twin bed,44792,"Executive Single Room, 1 Twin Bed",executive single room 1 twin bed,0.96
5795273,579527305,Duplex Apartment,duplex apartment,201331257,Apartment (Duplex),apartment duplex,0.98
13610539,1142049414,"Comfort Double Room Single Use, 1 Double Bed, Non Smoking",comfort double room single use 1 double bed non smoking,201166098,"Comfort Double Room, 1 Double or 2 Twin Beds, Non Smoking",comfort double room 1 double 2 twin bed non smoking,0.96
13616340,1142874553,Superior Connecting Rooms with Balcony and City View,superior connecting room balcony city view,314082822,"Superior Room, Balcony, City View",superior room balcony city view,0.97
13577119,1142564555,"Elite Double Room, 1 Double Bed, Non Smoking",elite double room 1 double bed non smoking,320599304,"Superior Double Room, 1 Double Bed, Non Smoking",superior double room 1 double bed non smoking,0.96
13539669,1142517469,"Basic Room, 2 Double Beds, Non Smoking",basic room 2 double bed non smoking,200525119,"Room, 2 Double Beds, Non Smoking",room 2 double bed non smoking,0.97
13875839,1143508856,"Superior Duplex, 1 Bedroom, Kitchenette",superior duplex 1 bedroom kitchenette,201802581,"Standard Duplex, 1 Bedroom, Kitchenette",standard duplex 1 bedroom kitchenette,0.96
13660737,1142094386,One Bedroom Apartment with Kitchen,one bedroom apartment kitchen,200931200,"Apartment, 1 Bedroom, Kitchen",apartment 1 bedroom kitchen,0.96
13704075,1142946107,Room (Deluxe Triple),room deluxe triple,201004563,Deluxe Room (Triple),deluxe room triple,0.98
10023745,1002374504,Single Room with Garden View,single room garden view,200906143,"Standard Single Room, Garden View",standard single room garden view,0.96
13675574,1142076644,"Superior Room, Partial Ocean View",superior room partial ocean view,200813460,Superior Room Ocean View,superior room ocean view,0.96
13557756,1142592379,"Room, 1 King Bed, Bay View",room 1 king bed bay view,316433808,"Standard Room, 1 King Bed, Bay View",standard room 1 king bed bay view,0.96
13452227,1142164609,Quadruple Room (2),quadruple room 2,201034577,Quadruple Room,quadruple room,0.96
13627425,1142043952,One Bedroom with Balcony,one bedroom balcony,314174213,One Bedroom Apartment with Balcony,one bedroom apartment balcony,0.97
13434799,1141883370,"Deluxe Twin Room, Accessible",deluxe twin room accessible,201033234,Deluxe Twin Room,deluxe twin room,0.98
13452227,1142164931,Double Room (1),double room 1,201289724,Double Room (2),double room 2,0.96
13803531,1143357328,"Duplex, 2 Bedrooms, Terrace (6 pax)",duplex 2 bedroom terrace 6 pax,202366476,"Duplex, 2 Bedrooms, Terrace",duplex 2 bedroom terrace,0.96
13639474,1142070176,"Premier Suite, 1 Double Bed, Jetted Tub",premier suite 1 double bed jetted tub,200900339,"Suite, 1 Double Bed, Jetted Tub",suite 1 double bed jetted tub,0.97
13716228,1142679984,"Standard Apartment, 1 Queen Bed, Non Smoking, City View",standard apartment 1 queen bed non smoking city view,321306998,"Standard Room, 1 Queen Bed, Non Smoking, City View",standard room 1 queen bed non smoking city view,0.96
13486118,1142213126,"Condo, 2 Bedrooms, Balcony, Ocean View (1736)",condo 2 bedroom balcony ocean view 1736,200997407,"Condo, 2 Bedrooms, Balcony, Ocean View",condo 2 bedroom balcony ocean view,0.96
13510081,1142493138,"Junior Double Room, 1 Double Bed",junior double room 1 double bed,218160685,"Junior Room, 1 Double Bed",junior room 1 double bed,0.97
272828,27282802,Small Double or Twin Room with Shared Bathroom,small double twin room shared bathroom,201372794,"Double or Twin Room, Shared Bathroom",double twin room shared bathroom,0.98
13935246,1143578381,"Condo, Multiple Beds, Pool Access, Pool View",condo multiple bed pool access pool view,201352020,"Condo, Multiple Beds, Pool View",condo multiple bed pool view,0.96
13527372,1142510922,"Room, 1 Queen Bed, Sea View",room 1 queen bed sea view,217525534,"Room, 1 Queen Bed, Partial Sea View",room 1 queen bed partial sea view,0.97
13871092,1143499174,"House, 2 Bedrooms, Non Smoking",house 2 bedroom non smoking,225911468,"Apartment, 2 Bedrooms, Non Smoking",apartment 2 bedroom non smoking,0.96
13431099,1142694545,"Deluxe Room, 2 Queen Beds, Accessible, Refrigerator & Microwave",deluxe room 2 queen bed accessible refrigerator microwave,321155300,"Deluxe Room, 2 Queen Beds, Refrigerator & Microwave",deluxe room 2 queen bed refrigerator microwave,0.97
13517574,1142493362,"Superior Double or Twin Room, Partial Sea View (2)",superior double twin room partial sea view 2,230130296,"Superior Double or Twin Room, Partial Sea View",superior double twin room partial sea view,0.98
13436121,1141884829,"Family Room, 1 Bedroom, Pool Access, Pool View",family room 1 bedroom pool access pool view,201024395,"Family Room, 1 Bedroom, Pool View",family room 1 bedroom pool view,0.97
